,gene,transcript,protein_change,score,pvalue,qvalue,info
2302,SGMS2,ENST00000394684,.,.,1.464142907,0.151558733,.
2303,EEFSEC,ENST00000254730,.,.,1.463824267,0.151560827,.
2304,ADD3,ENST00000356080,.,.,1.463400307,0.151577276,.
2305,MED26,ENST00000263390,.,.,1.463419964,0.151577276,.
2306,KATNB1,ENST00000379661,.,.,1.462170289,0.151941295,.
2307,CUX2,ENST00000261726,.,.,1.459714977,0.152387413,.
2308,DGCR14,ENST00000252137,.,.,1.459581257,0.152387413,.
2309,DHX33,ENST00000225296,.,.,1.460319916,0.152387413,.
2310,NFKBIA,ENST00000216797,.,.,1.459934133,0.152387413,.
2311,PIM1,ENST00000373509,.,.,1.459734535,0.152387413,.
2312,PRKRIP1,ENST00000496391,.,.,1.459793517,0.152387413,.
2313,TGM2,ENST00000361475,.,.,1.459766233,0.152387413,.
2314,DNAJC8,ENST00000263697,.,.,1.45784851,0.152600942,.
2315,FKBP15,ENST00000238256,.,.,1.458303294,0.152600942,.
2316,FNTA,ENST00000302279,.,.,1.458561135,0.152600942,.
2317,MYO1C,ENST00000359786,.,.,1.458683561,0.152600942,.
2318,TMSB4X,ENST00000380636,.,.,1.457876388,0.152600942,.
2319,ZNF593,ENST00000374266,.,.,1.458028051,0.152600942,.
2320,CST4,ENST00000217423,.,.,1.456692172,0.15294187,.
2321,PCGF6,ENST00000369847,.,.,1.455959135,0.153107744,.
2322,XRCC4,ENST00000511817,.,.,1.455847342,0.153107744,.
2323,SLC9A1,ENST00000263980,.,.,1.455468488,0.153175426,.
2324,ACTA1,ENST00000366684,.,.,1.454752971,0.153230195,.
2325,MAP4K3,ENST00000263881,.,.,1.454784742,0.153230195,.
2326,ZNF675,ENST00000359788,.,.,1.455033503,0.153230195,.
2327,CHGA,ENST00000216492,.,.,1.454289381,0.153327958,.
2328,ITGA9,ENST00000264741,.,.,1.453987901,0.153368552,.
2329,EAF2,ENST00000273668,.,.,1.45360869,0.153382271,.
2330,RBM41,ENST00000372479,.,.,1.453576272,0.153382271,.
2331,CSRP2,ENST00000311083,.,.,1.452135481,0.153431214,.
2332,EIF3K,ENST00000248342,.,.,1.452685514,0.153431214,.
2333,ERBB4,ENST00000342788,.,.,1.453232032,0.153431214,.
2334,NTNG1,ENST00000370068,.,.,1.452854132,0.153431214,.
2335,SGTB,ENST00000381007,.,.,1.45221089,0.153431214,.
2336,TRAPPC10,ENST00000291574,.,.,1.452570002,0.153431214,.
2337,ZNF185,ENST00000535861,.,.,1.452465129,0.153431214,.
2338,ZNF598,ENST00000431526,.,.,1.450985216,0.153772357,.
2339,LARP1B,ENST00000354456,.,.,1.450105045,0.153952678,.
2340,WDR1,ENST00000499869,.,.,1.450226301,0.153952678,.
2341,DDIT3,ENST00000551116,.,.,1.448437401,0.15430417,.
2342,FRMD8,ENST00000317568,.,.,1.448619932,0.15430417,.
2343,HIST1H4K,ENST00000357549,.,.,1.448846906,0.15430417,.
2344,ZFYVE26,ENST00000347230,.,.,1.448373199,0.15430417,.
2345,NEGR1,ENST00000357731,.,.,1.447586197,0.154518151,.
2346,ZNF544,ENST00000269829,.,.,1.446689382,0.154771587,.
2347,NRG3,ENST00000372141,.,.,1.445959078,0.154966041,.
2348,KALRN,ENST00000459915,.,.,1.444856942,0.155117547,.
2349,PABPC3,ENST00000281589,.,.,1.444795462,0.155117547,.
2350,PGM2,ENST00000381967,.,.,1.445187062,0.155117547,.
2351,LUZP1,ENST00000302291,.,.,1.444344745,0.155146686,.
2352,NAA15,ENST00000296543,.,.,1.444397806,0.155146686,.
2353,CDCA5,ENST00000275517,.,.,1.444000049,0.155203942,.
2354,CDK14,ENST00000265741,.,.,1.442900397,0.155267767,.
2355,CHD4,ENST00000357008,.,.,1.443133053,0.155267767,.
2356,NCAPH,ENST00000240423,.,.,1.443280035,0.155267767,.
2357,PPA1,ENST00000373232,.,.,1.443021183,0.155267767,.
2358,PPP1R14B,ENST00000309318,.,.,1.443437173,0.155267767,.
2359,KCNRG,ENST00000312942,.,.,1.44252154,0.155337453,.
2360,APEH,ENST00000296456,.,.,1.441818628,0.155394841,.
2361,AQP9,ENST00000219919,.,.,1.441904465,0.155394841,.
2362,CHD1,ENST00000284049,.,.,1.441074974,0.155394841,.
2363,LMAN2,ENST00000303127,.,.,1.441091471,0.155394841,.
2364,MYH15,ENST00000273353,.,.,1.440892049,0.155394841,.
2365,PCBP2,ENST00000359462,.,.,1.441386577,0.155394841,.
2366,TNFAIP3,ENST00000237289,.,.,1.441333276,0.155394841,.
2367,TXNDC11,ENST00000283033,.,.,1.441329968,0.155394841,.
2368,ACBD5,ENST00000396271,.,.,1.439632152,0.155714839,.
2369,OXTR,ENST00000316793,.,.,1.439635087,0.155714839,.
2370,TULP2,ENST00000221399,.,.,1.439378644,0.155740075,.
2371,IKZF1,ENST00000439701,.,.,1.438757962,0.15589709,.
2372,SIAH1,ENST00000356721,.,.,1.438331277,0.155984597,.
2373,ARID4A,ENST00000355431,.,.,1.437669995,0.156156512,.
2374,ABCF2,ENST00000222388,.,.,1.436698257,0.156308862,.
2375,PLCL2,ENST00000418129,.,.,1.436781447,0.156308862,.
2376,XPO5,ENST00000265351,.,.,1.436816497,0.156308862,.
2377,CCNB2,ENST00000288207,.,.,1.435719384,0.156595718,.
2378,GRK1,ENST00000335678,.,.,1.435506869,0.156606535,.
2379,CHAMP1,ENST00000361283,.,.,1.43438618,0.156879346,.
2380,LRP6,ENST00000261349,.,.,1.434506252,0.156879346,.
2381,ATP8B2,ENST00000368489,.,.,1.433901782,0.156891335,.
2382,CDC6,ENST00000209728,.,.,1.433806366,0.156891335,.
2383,RELL1,ENST00000454158,.,.,1.434036309,0.156891335,.
2384,DHODH,ENST00000219240,.,.,1.433206212,0.157042448,.
2385,GRIA2,ENST00000296526,.,.,1.432678969,0.157167346,.
2386,IKZF4,ENST00000262032,.,.,1.431740316,0.157389119,.
2387,MAP3K4,ENST00000392142,.,.,1.431702853,0.157389119,.
2388,DDB1,ENST00000301764,.,.,1.430206526,0.157830657,.
2389,GPT2,ENST00000340124,.,.,1.430122768,0.157830657,.
2390,CHCHD6,ENST00000290913,.,.,1.429122086,0.158062528,.
2391,XRCC1,ENST00000262887,.,.,1.429179528,0.158062528,.
2392,INA,ENST00000369849,.,.,1.428407954,0.158256519,.
2393,FAM60A,ENST00000337682,.,.,1.4280118,0.158334804,.
2394,NIF3L1,ENST00000409020,.,.,1.42770386,0.158380983,.
2395,GRIA3,ENST00000264357,.,.,1.426696203,0.15864448,.
2396,ITGB2,ENST00000397850,.,.,1.426619564,0.15864448,.
2397,CCDC38,ENST00000344280,.,.,1.426239433,0.15865108,.
2398,CCNB1,ENST00000256442,.,.,1.426322175,0.15865108,.
2399,RAD9A,ENST00000307980,.,.,1.42551722,0.158848942,.
2400,KCTD5,ENST00000301738,.,.,1.425249471,0.158880733,.
2401,SZT2,ENST00000562955,.,.,1.424839557,0.158964585,.
2402,TNKS,ENST00000310430,.,.,1.424066457,0.159181571,.
2403,CIRBP,ENST00000588030,.,.,1.423539719,0.159308485,.
2404,NGDN,ENST00000408901,.,.,1.42304512,0.15942373,.
2405,ELOVL5,ENST00000541407,.,.,1.422193073,0.159582518,.
2406,MORF4L2,ENST00000423833,.,.,1.421531997,0.159582518,.
2407,MRPS2,ENST00000371785,.,.,1.421672817,0.159582518,.
2408,RBM28,ENST00000223073,.,.,1.42153109,0.159582518,.
2409,RPGR,ENST00000378505,.,.,1.422048458,0.159582518,.
2410,ZNF549,ENST00000376233,.,.,1.421631209,0.159582518,.
2411,MRVI1,ENST00000423302,.,.,1.421316898,0.159595076,.
2412,TBK1,ENST00000331710,.,.,1.420268601,0.159914499,.
2413,ZNF462,ENST00000277225,.,.,1.419916536,0.159977917,.
2414,AKR1C3,ENST00000380554,.,.,1.417882851,0.160034191,.
2415,ANKRD13D,ENST00000511455,.,.,1.419492251,0.160034191,.
2416,CDC42BPA,ENST00000366769,.,.,1.419288271,0.160034191,.
2417,COG5,ENST00000297135,.,.,1.41836164,0.160034191,.
2418,DDX46,ENST00000354283,.,.,1.417664106,0.160034191,.
2419,HIST1H1A,ENST00000244573,.,.,1.418171562,0.160034191,.
2420,MITD1,ENST00000289359,.,.,1.41836164,0.160034191,.
2421,MSI1,ENST00000257552,.,.,1.417872322,0.160034191,.
2422,MYO1H,ENST00000310903,.,.,1.418034503,0.160034191,.
2423,OGFR,ENST00000290291,.,.,1.417611153,0.160034191,.
2424,RANBP6,ENST00000259569,.,.,1.418929263,0.160034191,.
2425,TOPBP1,ENST00000260810,.,.,1.418744481,0.160034191,.
2426,SH3TC1,ENST00000245105,.,.,1.41717193,0.160130145,.
2427,DDX3X,ENST00000399959,.,.,1.416992282,0.160130445,.
2428,MCOLN1,ENST00000264079,.,.,1.416435468,0.1602699,.
2429,NEXN,ENST00000334785,.,.,1.415744068,0.160459222,.
2430,MEGF6,ENST00000356575,.,.,1.414467462,0.160865412,.
2431,PRKRIR,ENST00000260045,.,.,1.414091239,0.160938652,.
2432,HGFAC,ENST00000382774,.,.,1.411642378,0.161708911,.
2433,KIAA0907,ENST00000368321,.,.,1.41155211,0.161708911,.
2434,RNF220,ENST00000355387,.,.,1.411482472,0.161708911,.
2435,RNASEH2A,ENST00000221486,.,.,1.411241528,0.161732258,.
2436,GSTT2B,ENST00000290765,.,.,1.411008572,0.161752661,.
2437,ENOX2,ENST00000338144,.,.,1.410614065,0.161800829,.
2438,SHCBP1,ENST00000303383,.,.,1.41052314,0.161800829,.
2439,STRAP,ENST00000419869,.,.,1.410280633,0.161824881,.
2440,LGALS1,ENST00000215909,.,.,1.409627399,0.162002102,.
2441,HES1,ENST00000232424,.,.,1.409427797,0.162010232,.
2442,CABLES1,ENST00000256925,.,.,1.409179879,0.162036416,.
2443,POM121,ENST00000395270,.,.,1.407258079,0.162688466,.
2444,PIK3R4,ENST00000356763,.,.,1.406942562,0.162740143,.
2445,ABCA5,ENST00000392676,.,.,1.406563105,0.162807439,.
2446,ZNF750,ENST00000269394,.,.,1.40640805,0.162807439,.
2447,R3HDM2,ENST00000347140,.,.,1.405987781,0.162898521,.
2448,OSBPL7,ENST00000007414,.,.,1.405227111,0.163117484,.
2449,GTF2IRD1,ENST00000455841,.,.,1.404763939,0.163224917,.
2450,REEP3,ENST00000373758,.,.,1.404533345,0.163245003,.
2451,BCL2L2,ENST00000250405,.,.,1.40373383,0.163470878,.
2452,REPS2,ENST00000357277,.,.,1.403578753,0.163470878,.
2453,CDH7,ENST00000397968,.,.,1.403127978,0.163573985,.
2454,OXSR1,ENST00000311806,.,.,1.402752902,0.163648656,.
2455,ARHGDIB,ENST00000228945,.,.,1.402084194,0.163748535,.
2456,ASCC3,ENST00000369162,.,.,1.402179683,0.163748535,.
2457,PMVK,ENST00000368467,.,.,1.401957756,0.163748535,.
2458,UBE2NL,ENST00000370494,.,.,1.401594767,0.163818835,.
2459,UNC13B,ENST00000378495,.,.,1.400852623,0.164032337,.
2460,FLI1,ENST00000527786,.,.,1.399999219,0.164288226,.
2461,LGALS9,ENST00000395473,.,.,1.399726185,0.1643248,.
2462,MSL1,ENST00000579565,.,.,1.399315335,0.164413574,.
2463,RPLP1,ENST00000260379,.,.,1.399090744,0.164431887,.
2464,CCNY,ENST00000374704,.,.,1.398624602,0.16454172,.
2465,PALM,ENST00000338448,.,.,1.397614897,0.164857861,.
2466,FNBP1,ENST00000446176,.,.,1.396303697,0.165222398,.
2467,TDRD3,ENST00000535286,.,.,1.396383557,0.165222398,.
2468,MAPKAPK5,ENST00000551404,.,.,1.395999019,0.165271411,.
2469,GYS1,ENST00000323798,.,.,1.39514311,0.165463471,.
2470,HIST1H3A,ENST00000357647,.,.,1.395174957,0.165463471,.
2471,BMS1,ENST00000374518,.,.,1.394800975,0.165526914,.
2472,KDM4A,ENST00000372396,.,.,1.394425235,0.16560322,.
2473,CYP26C1,ENST00000285949,.,.,1.393715338,0.165673239,.
2474,GTF3C4,ENST00000372146,.,.,1.393876484,0.165673239,.
2475,RAPGEF2,ENST00000264431,.,.,1.393938328,0.165673239,.
2476,RPN2,ENST00000237530,.,.,1.393399871,0.16572672,.
2477,BSCL2,ENST00000433053,.,.,1.393114098,0.165768911,.
2478,CCAR1,ENST00000265872,.,.,1.392769731,0.165833511,.
2479,KRT7,ENST00000331817,.,.,1.39256605,0.165844432,.
2480,USP43,ENST00000285199,.,.,1.391724903,0.166099004,.
2481,STX4,ENST00000313843,.,.,1.391076965,0.166280003,.
2482,PKN2,ENST00000370521,.,.,1.390647543,0.166377492,.
2483,LPCAT4,ENST00000314891,.,.,1.390386173,0.166410659,.
2484,SMARCE1,ENST00000348513,.,.,1.389348876,0.166741501,.
2485,DNAH8,ENST00000359357,.,.,1.388193351,0.167086967,.
2486,STK35,ENST00000381482,.,.,1.388100757,0.167086967,.
2487,PDP1,ENST00000396200,.,.,1.387339548,0.167312837,.
2488,ANKIB1,ENST00000265742,.,.,1.386191528,0.16762101,.
2489,NCAPH2,ENST00000299821,.,.,1.386351074,0.16762101,.
2490,SYNGR2,ENST00000225777,.,.,1.385535588,0.167807003,.
2491,GOLGA4,ENST00000356847,.,.,1.385248052,0.167850785,.
2492,THOC2,ENST00000245838,.,.,1.385068643,0.16785281,.
2493,PAX6,ENST00000419022,.,.,1.384392155,0.168047093,.
2494,CASKIN1,ENST00000343516,.,.,1.383745944,0.168229899,.
2495,CBX3,ENST00000337620,.,.,1.3834918,0.168260961,.
2496,JPH1,ENST00000342232,.,.,1.383025464,0.168306926,.
2497,MAST3,ENST00000262811,.,.,1.383064854,0.168306926,.
2498,TOMM40L,ENST00000367988,.,.,1.382824399,0.168317511,.
2499,IFNGR1,ENST00000367739,.,.,1.382135968,0.168486565,.
2500,PGS1,ENST00000262764,.,.,1.382041127,0.168486565,.
2501,VIL1,ENST00000248444,.,.,1.381459272,0.168645045,.
2502,PRICKLE4,ENST00000458694,.,.,1.380979686,0.168696585,.
2503,RANBP9,ENST00000011619,.,.,1.381028386,0.168696585,.
2504,PSMA1,ENST00000418988,.,.,1.380342916,0.168876696,.
2505,FAM110B,ENST00000361488,.,.,1.379885859,0.168987085,.
2506,DDA1,ENST00000359866,.,.,1.378859836,0.169319251,.
2507,CDH2,ENST00000269141,.,.,1.376533726,0.169807836,.
2508,CP,ENST00000264613,.,.,1.37639799,0.169807836,.
2509,DNAJB4,ENST00000370763,.,.,1.376650897,0.169807836,.
2510,G3BP2,ENST00000359707,.,.,1.377319209,0.169807836,.
2511,KHDRBS3,ENST00000355849,.,.,1.377130048,0.169807836,.
2512,PYGO1,ENST00000302000,.,.,1.37662618,0.169807836,.
2513,UBE2T,ENST00000367274,.,.,1.376831501,0.169807836,.
2514,RNF2,ENST00000367510,.,.,1.376062488,0.169871524,.
2515,CDC26,ENST00000374206,.,.,1.375296535,0.170103777,.
2516,HLCS,ENST00000399120,.,.,1.374633226,0.170296121,.
2517,CC2D1A,ENST00000318003,.,.,1.374138894,0.170422388,.
2518,WWP1,ENST00000517970,.,.,1.3737545,0.170505608,.
2519,AIFM2,ENST00000307864,.,.,1.371825632,0.170541987,.
2520,AMPH,ENST00000356264,.,.,1.372621818,0.170541987,.
2521,CAPG,ENST00000263867,.,.,1.371585062,0.170541987,.
2522,CHD9,ENST00000566029,.,.,1.372898855,0.170541987,.
2523,EEF2,ENST00000309311,.,.,1.372760638,0.170541987,.
2524,GEMIN5,ENST00000285873,.,.,1.37193952,0.170541987,.
2525,HADHA,ENST00000380649,.,.,1.372910278,0.170541987,.
2526,KIF4B,ENST00000435029,.,.,1.371324779,0.170541987,.
2527,MTMR7,ENST00000180173,.,.,1.371255779,0.170541987,.
2528,NDUFS4,ENST00000296684,.,.,1.372056536,0.170541987,.
2529,NHLRC2,ENST00000369301,.,.,1.371692963,0.170541987,.
2530,PPP1R10,ENST00000376511,.,.,1.371650707,0.170541987,.
2531,SNCAIP,ENST00000261368,.,.,1.372600019,0.170541987,.
2532,TRPV5,ENST00000265310,.,.,1.372138471,0.170541987,.
2533,CHRAC1,ENST00000220913,.,.,1.370955742,0.17056593,.
2534,HDGFRP2,ENST00000301284,.,.,1.370680953,0.17056593,.
2535,PI4K2A,ENST00000370649,.,.,1.370739695,0.17056593,.
2536,FGD6,ENST00000343958,.,.,1.370378242,0.170617608,.
2537,ODF3L2,ENST00000315489,.,.,1.370135786,0.17064565,.
2538,NPR2,ENST00000342694,.,.,1.369232041,0.170933801,.
2539,ANKK1,ENST00000303941,.,.,1.368627028,0.17110473,.
2540,ACOXL,ENST00000439055,.,.,1.368451118,0.171106711,.
2541,ARFGEF1,ENST00000262215,.,.,1.367231482,0.171520434,.
2542,NAA25,ENST00000261745,.,.,1.366741156,0.171646695,.
2543,CTAG2,ENST00000247306,.,.,1.365385565,0.171913,.
2544,OSBP,ENST00000263847,.,.,1.365473584,0.171913,.
2545,RPS6KA1,ENST00000531382,.,.,1.365764256,0.171913,.
2546,TRPV2,ENST00000338560,.,.,1.365530977,0.171913,.
2547,TEAD1,ENST00000361985,.,.,1.364990781,0.172001839,.
2548,SPIN4,ENST00000335144,.,.,1.364409254,0.172097276,.
2549,SPIRE2,ENST00000378247,.,.,1.364575645,0.172097276,.
2550,DCAF12,ENST00000361264,.,.,1.36405711,0.172101947,.
2551,ZNF532,ENST00000336078,.,.,1.364106114,0.172101947,.
2552,BCL10,ENST00000370580,.,.,1.363697579,0.172177039,.
2553,FAT1,ENST00000441802,.,.,1.362888897,0.172253562,.
2554,H2AFX,ENST00000530167,.,.,1.363067067,0.172253562,.
2555,IL1R1,ENST00000410023,.,.,1.362824957,0.172253562,.
2556,PHF6,ENST00000332070,.,.,1.363045861,0.172253562,.
2557,CNNM2,ENST00000369878,.,.,1.361861489,0.172568662,.
2558,HIVEP3,ENST00000372583,.,.,1.361006788,0.172615326,.
2559,RAB10,ENST00000264710,.,.,1.361487846,0.172615326,.
2560,SPCS2,ENST00000263672,.,.,1.360896334,0.172615326,.
2561,TRMT1,ENST00000592062,.,.,1.361047353,0.172615326,.
2562,USP31,ENST00000219689,.,.,1.36104221,0.172615326,.
2563,EXOSC4,ENST00000316052,.,.,1.36052223,0.172629426,.
2564,POLD3,ENST00000263681,.,.,1.360682868,0.172629426,.
2565,CCT7,ENST00000258091,.,.,1.358902323,0.172749696,.
2566,EEF2K,ENST00000263026,.,.,1.35931228,0.172749696,.
2567,GBF1,ENST00000369983,.,.,1.359289495,0.172749696,.
2568,KANK2,ENST00000432929,.,.,1.358867873,0.172749696,.
2569,PDLIM7,ENST00000355841,.,.,1.359905037,0.172749696,.
2570,SLITRK1,ENST00000377084,.,.,1.359140689,0.172749696,.
2571,STAG2,ENST00000218089,.,.,1.359752185,0.172749696,.
2572,TGFBR3,ENST00000212355,.,.,1.359521709,0.172749696,.
2573,SLC33A1,ENST00000392845,.,.,1.358368995,0.172881085,.
2574,CCNT1,ENST00000261900,.,.,1.358194615,0.172883376,.
2575,TAF12,ENST00000263974,.,.,1.357782871,0.17298021,.
2576,BAG6,ENST00000375964,.,.,1.356000989,0.173624019,.
2577,GPR141,ENST00000447769,.,.,1.354696707,0.173943817,.
2578,RACGAP1,ENST00000434422,.,.,1.35498537,0.173943817,.
2579,TARDBP,ENST00000240185,.,.,1.354783053,0.173943817,.
2580,USP1,ENST00000339950,.,.,1.35452799,0.173944011,.
2581,TTYH2,ENST00000269346,.,.,1.353769224,0.174180719,.
2582,SCD,ENST00000370355,.,.,1.353476497,0.174230708,.
2583,UBE3B,ENST00000342494,.,.,1.353126636,0.174290901,.
2584,EPS8,ENST00000281172,.,.,1.352575393,0.174384306,.
2585,PHF20,ENST00000374012,.,.,1.352422039,0.174384306,.
2586,INADL,ENST00000371158,.,.,1.351119637,0.17463813,.
2587,MAP7D3,ENST00000316077,.,.,1.351414963,0.17463813,.
2588,PDCD11,ENST00000369797,.,.,1.35147085,0.17463813,.
2589,XRCC6,ENST00000359308,.,.,1.351265257,0.17463813,.
2590,MBD2,ENST00000256429,.,.,1.349720589,0.175134055,.
2591,MYOM2,ENST00000262113,.,.,1.348837066,0.175423055,.
2592,MPP2,ENST00000269095,.,.,1.348560239,0.175467265,.
2593,MAST2,ENST00000361297,.,.,1.348068941,0.175598208,.
2594,ITGAM,ENST00000544665,.,.,1.346488717,0.176170441,.
2595,BAG4,ENST00000287322,.,.,1.345775766,0.176197101,.
2596,MB,ENST00000397326,.,.,1.346229539,0.176197101,.
2597,RAB11B,ENST00000328024,.,.,1.345587658,0.176197101,.
2598,RBM43,ENST00000331426,.,.,1.345732249,0.176197101,.
2599,SART1,ENST00000312397,.,.,1.345596055,0.176197101,.
2600,MAP2K2,ENST00000262948,.,.,1.344293035,0.176519604,.
2601,RPL15,ENST00000307839,.,.,1.344546136,0.176519604,.
2602,SPIN2A,ENST00000374908,.,.,1.34437919,0.176519604,.
2603,H1F0,ENST00000340857,.,.,1.343926265,0.176600948,.
2604,FAAH,ENST00000243167,.,.,1.34330007,0.176787929,.
2605,HLTF,ENST00000310053,.,.,1.343111118,0.176797045,.
2606,ACAP2,ENST00000326793,.,.,1.342483298,0.176849379,.
2607,RBMXL1,ENST00000399794,.,.,1.342748611,0.176849379,.
2608,SPR,ENST00000234454,.,.,1.342493221,0.176849379,.
2609,SCYL1,ENST00000270176,.,.,1.341210777,0.177300418,.
2610,ARF1,ENST00000541182,.,.,1.340093873,0.177688952,.
2611,CRISP3,ENST00000433368,.,.,1.339698428,0.177731507,.
2612,HK1,ENST00000404387,.,.,1.339426956,0.177731507,.
2613,MLX,ENST00000246912,.,.,1.339380704,0.177731507,.
2614,NEFL,ENST00000221169,.,.,1.339325561,0.177731507,.
2615,DNAH3,ENST00000261383,.,.,1.339092262,0.177759084,.
2616,SEC24D,ENST00000280551,.,.,1.338399843,0.17797474,.
2617,CASP3,ENST00000308394,.,.,1.337757791,0.178049329,.
2618,KIAA1191,ENST00000298569,.,.,1.33772068,0.178049329,.
2619,RNF212,ENST00000433731,.,.,1.337744153,0.178049329,.
2620,DENND4B,ENST00000361217,.,.,1.337435849,0.178076845,.
2621,PELO,ENST00000274311,.,.,1.337322424,0.178076845,.
2622,IQCK,ENST00000320394,.,.,1.336487222,0.178351669,.
2623,FAF2,ENST00000261942,.,.,1.335579249,0.178384888,.
2624,KTI12,ENST00000371614,.,.,1.3357878,0.178384888,.
2625,MARCKS,ENST00000368635,.,.,1.335249763,0.178384888,.
2626,NFATC4,ENST00000413692,.,.,1.335473112,0.178384888,.
2627,RAD54L2,ENST00000409535,.,.,1.335520434,0.178384888,.
2628,SPTLC2,ENST00000216484,.,.,1.335311757,0.178384888,.
2629,WNK3,ENST00000354646,.,.,1.335919681,0.178384888,.
2630,SLC15A1,ENST00000376503,.,.,1.334909884,0.178456744,.
2631,NACC1,ENST00000292431,.,.,1.334330144,0.178627284,.
2632,ASAP1,ENST00000357668,.,.,1.333518196,0.178893637,.
2633,RCSD1,ENST00000367854,.,.,1.333061164,0.178946173,.
2634,STRN4,ENST00000391910,.,.,1.333146965,0.178946173,.
2635,GLS,ENST00000320717,.,.,1.332848016,0.178966152,.
2636,CFL1,ENST00000525451,.,.,1.332350377,0.179042445,.
2637,CTSB,ENST00000353047,.,.,1.332333782,0.179042445,.
2638,CABIN1,ENST00000398319,.,.,1.332003181,0.179110945,.
2639,MRPL44,ENST00000258383,.,.,1.331802929,0.179125727,.
2640,CHMP4C,ENST00000297265,.,.,1.331036981,0.179374029,.
2641,CA2,ENST00000285379,.,.,1.329892033,0.179445983,.
2642,GDAP1,ENST00000220822,.,.,1.330504897,0.179445983,.
2643,MIS18BP1,ENST00000310806,.,.,1.329709885,0.179445983,.
2644,PINX1,ENST00000314787,.,.,1.330516615,0.179445983,.
2645,RBM46,ENST00000281722,.,.,1.329448988,0.179445983,.
2646,SETD2,ENST00000409792,.,.,1.329936248,0.179445983,.
2647,TRPV6,ENST00000359396,.,.,1.329582027,0.179445983,.
2648,WDFY3,ENST00000295888,.,.,1.329643343,0.179445983,.
2649,ZNF148,ENST00000360647,.,.,1.329386448,0.179445983,.
2650,CNOT8,ENST00000517876,.,.,1.32920512,0.179453254,.
2651,PTGR2,ENST00000555661,.,.,1.32870473,0.179524801,.
2652,RAB11FIP3,ENST00000262305,.,.,1.32882792,0.179524801,.
2653,MTUS2,ENST00000431530,.,.,1.328334951,0.179543006,.
2654,NDUFS2,ENST00000367993,.,.,1.328333662,0.179543006,.
2655,RUVBL2,ENST00000595090,.,.,1.328146575,0.179552789,.
2656,TMEM173,ENST00000330794,.,.,1.327047229,0.179940176,.
2657,MAPK3,ENST00000263025,.,.,1.326443996,0.180054855,.
2658,UIMC1,ENST00000377227,.,.,1.326567213,0.180054855,.
2659,ANKRD39,ENST00000393537,.,.,1.325613852,0.180106842,.
2660,ATXN2L,ENST00000395547,.,.,1.325503352,0.180106842,.
2661,CAMK4,ENST00000282356,.,.,1.326103287,0.180106842,.
2662,MLC1,ENST00000311597,.,.,1.325763808,0.180106842,.
2663,TPD52L2,ENST00000217121,.,.,1.32569838,0.180106842,.
2664,BAG3,ENST00000369085,.,.,1.324816367,0.180324329,.
2665,ECD,ENST00000430082,.,.,1.324303354,0.180402179,.
2666,GCFC2,ENST00000321027,.,.,1.32439016,0.180402179,.
2667,PODN,ENST00000312553,.,.,1.323894423,0.180504496,.
2668,SERAC1,ENST00000367104,.,.,1.323347584,0.180653105,.
2669,TMTC3,ENST00000266712,.,.,1.323211824,0.180653105,.
2670,JPH2,ENST00000372980,.,.,1.322914739,0.180709095,.
2671,GPT,ENST00000394955,.,.,1.321770982,0.181117879,.
2672,SMC4,ENST00000357388,.,.,1.321503566,0.181161687,.
2673,LPIN3,ENST00000373257,.,.,1.320513611,0.181439452,.
2674,THADA,ENST00000405006,.,.,1.320630247,0.181439452,.
2675,ZNF652,ENST00000362063,.,.,1.319992426,0.18158949,.
2676,AP1B1,ENST00000357586,.,.,1.31784918,0.182079904,.
2677,ARRB1,ENST00000420843,.,.,1.31800259,0.182079904,.
2678,FAM168B,ENST00000409185,.,.,1.318071774,0.182079904,.
2679,MALT1,ENST00000348428,.,.,1.31810516,0.182079904,.
2680,MAPK13,ENST00000211287,.,.,1.318370199,0.182079904,.
2681,TRIP10,ENST00000313285,.,.,1.318020293,0.182079904,.
2682,ITLN1,ENST00000326245,.,.,1.317442371,0.182182663,.
2683,ACACB,ENST00000338432,.,.,1.317000079,0.1823004,.
2684,PPP2R5B,ENST00000164133,.,.,1.316660947,0.182374912,.
2685,MAP3K9,ENST00000555993,.,.,1.316200017,0.182500654,.
2686,TRPM7,ENST00000313478,.,.,1.315974662,0.182527474,.
2687,CDC23,ENST00000394886,.,.,1.315568186,0.182623333,.
2688,LTB4R2,ENST00000543919,.,.,1.315423747,0.182623333,.
2689,KIF1B,ENST00000263934,.,.,1.315230831,0.182636603,.
2690,FAM181A,ENST00000267594,.,.,1.31401152,0.182964277,.
2691,RGS5,ENST00000530507,.,.,1.313976107,0.182964277,.
